,original_sentence,translation
10,قَوْلُهُ تَعَالَى: {وَمَا كَانُواْ يَعْبُدُونَ * مِن دُونِ ٱللَّهِ}؛ يعني اجْمَعُوا المشركين وأتباعَهم وأوثانَهم وطواغيتَهم وأصنامهم التي كانوا يعبُدونَها من دون اللهِ، قال مقاتلُ: (يَعْنِي إبْلِيسَ وَجُنُودَهُ) فَهُمُ الَّذِينَ كَانُوا يَعْبُدُونَهُمْ مِنْ دُونِ اللهِ، قَالَ اللهُ تَعَالَى: {أَن لاَّ تَعْبُدُواْ ٱلشَّيطَانَ} [يس: 60].,"His Exalted saying: {And they were not worshipping * besides Allah}; meaning, gather the polytheists, their followers, their idols, their tyrants, and their statues that they used to worship besides Allah. Muqatil said: (He means Iblis and his soldiers) They are the ones who used to worship them besides Allah. Allah, the Exalted, said: {That you not worship the Shaitan} [Yasin: 60]."
11,{وَمَا كَانُواْ يَعْبُدُونَ * مِن دُونِ ٱللَّهِ} من الأصنام والأنداد التي زعموها، فاجمعوهم جميعاً {فَٱهْدُوهُمْ إِلَىٰ صِرَاطِ ٱلْجَحِيمِ} أي: سوقوهم سوقاً عنيفاً إلى جهنم.,"""And they were not worshipping besides Allah"" from idols and rivals that they claimed, so gather them all ""and guide them to the path of Hell"" that is, drive them forcefully to Hell."
12,{مِن دُونِ ٱللَّهِ} من الأصنام ونحوها، وحشرهم معهم لزيادة التحسير والتخجيل، و {مَا} قيل عام في كل معبود حتى الملائكة والمسيح وعزير عليهم السلام لكن خص منه البعض بقوله تعالى: {إِنَّ ٱلَّذِينَ سَبَقَتْ لَهُمْ مّنَّا ٱلْحُسْنَىٰ} [الأنبياء: 101] الآية.,"""Besides Allah"" from idols and the like, and their gathering with them to increase their regret and humiliation, and ""what"" it was said is general in every worshipped object even the angels, the Messiah, and Uzayr peace be upon them, but some of them were singled out by His saying: ""Indeed, those for whom there has preceded from Us the good word"" [Al-Anbiya: 101] the verse."
13,وقيل {مَا} كناية عن الأصنام والأوثان فهي لما لا يعقل فقط لأن الكلام في المشركين عبدة ذلك، وقيل {مَا} على عمومها والأصنام ونحوها غير داخلة لأن جميع المشركين إنما عبدوا الشياطين التي حملتهم على عبادتها، ولا يناسب هذا تفسير {أَزْوٰجِهِمْ} [الصافات: 22] بقرنائهم من الشياطين، ومع هذا التخصيصُ أقرب، وفي هذا العطف دلالة على أن {ٱلَّذِينَ ظَلَمُواْ} المشركون وهم الأحقاء بهذا الوصف فإن الشرك لظلم عظيم.,"It was said that ""what"" refers to idols and statues, as it is only for what does not comprehend, because the speech is about the polytheists who worshipped them. It was also said that ""what"" is in its generality, and idols and the like are not included, because all the polytheists worshipped the devils that incited them to worship them. This does not fit with the interpretation of ""their mates"" [as] their companions from the devils. Nevertheless, this specification is closer. And in this conjunction, there is an indication that ""those who wronged"" are the polytheists, and they are the ones most deserving of this description, for polytheism is a great wrong."
14,ذكر من قال ذلك: حدثنا بشر، قال: ثنا يزيد، قال: ثنا سعيد، عن قتادة {وَما كانُوا يَعْبُدُونَ مِنْ دُونِ اللّهِ} الأصنام.,"Those who said that: Narrated to us by Bishr, he said: Narrated to us by Yazid, he said: Narrated to us by Saeed, from Qatadah: ""And they did not worship besides Allah"" - idols."
15,وقوله {وما كانوا يعبدون من دون الله} الظاهر أن المراد به الأصنام التي يعبدونها نظراً إلى ظاهر لفظة {ما} فالآية نظيرة قوله {إنكم وما تعبدون من دون الله حصب جهنم} الأنبياء 98.,"""And His saying, 'And what they used to worship besides Allah,' it appears that what is meant by it are the idols that they worshipped, considering the apparent meaning of the word 'what' (ما). So the verse is similar to His saying, 'Indeed, you and what you worship besides Allah are the fuel of Hellfire.'"""
16,وقيل المراد بالقرين القرين من الشياطين وفيه أن القرآن إنما يثبت قرناء الشياطين في المعرضين عن ذكر الله والمخلصون في عصمة إلهية من قرين الشياطين وكذا من تأثير الشيطان فيهم كما حكى عن إبليس استثناءهم من الإِغواء {فبعزتك لأغوينهم أجمعين إلا عبادك منهم المخلصين} ص 82 - 83 نعم ربما أمكن أن يتعرض لهم الشيطان من غير تأثير فيهم لكنه غير أثر القرين.,"It is said that the intended meaning of the companion is the companion from the devils, and in it is that the Qur'an only proves companions of devils for those who turn away from the remembrance of Allah, and the sincere ones are in divine protection from the companions of devils, as well as from the influence of the devil upon them, as is narrated from Iblis, their exclusion from seduction: ""By Your might, I will surely mislead them all, except Your chosen servants among them."" (Qur'an 38:82-83) Yes, it is possible that the devil may approach them without affecting them, but it is not the effect of a companion."
17,"وقال الضحاك أزواجهم قرناؤهم من الشياطين يحشر كلّ كافر مع شيطانه، وبه قال مقاتل {وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللَّهِ} من الأصنام، والشياطين، وهذا العموم المستفاد من \"" ما \"" الموصولة، فإنها عبارة عن المعبودين، لا عن العابدين، كما قيل - مخصوص لأن من طوائف الكفار من عبد المسيح، ومنهم من عبد الملائكة، فيخرجون بقوله {إِنَّ ٱلَّذِينَ سَبَقَتْ لَهُمْ مّنَّا ٱلْحُسْنَىٰ أُوْلَـئِكَ عَنْهَا مُبْعَدُونَ} الأنبياء 101، ووجه حشر الأصنام مع كونها جمادات لا تعقل هو زيادة التبكيت لعابديها، وتخجيلهم، وإظهار أنها لا تنفع، ولا تضرّ.","He said, ""Their spouses are their companions from the devils, every disbeliever will be gathered with his devil, and this was said by Muqatil. 'And they used not to worship besides Allah' from idols and devils, and this generality is derived from 'what' which is connected, for it is an expression of the worshipped, not the worshippers, as it was said - specific because among the disbelievers are those who worshipped Christ, and among them are those who worshipped the angels, so they are excluded by His saying 'Indeed, those for whom there has preceded good from Us - those will be removed far therefrom' (The Prophets 101). And the reason for gathering the idols, despite being inanimate objects that do not comprehend, is to increase the humiliation of their worshippers, shame them, and show that they do not benefit nor harm."""
18,{وما كانوا يعبدون من دون الله} أي: الأصنام، اجمعوها معهم، {فاهْدُوهم إلى صراطِ الجحيم} أي: دُلوهم على طريقها، وعرّفوهم بها.,"""And what they used to worship besides Allah"" - that is, the idols, gather them with them, ""then lead them to the path of Hell"" - that is, guide them to its path, and acquaint them with it."
19,وهو ضعيف لعدم العامل، وقوله: {وَمَا كَانُواْ يَعْبُدُونَ} لا يجوز فيه هذا لأنه لا ينسب إليهم ظلم إن لم يرد بهم الشياطين وإن أريد بهم ذلك جاز فيه الرفع أيضاً على ما تقدم.,"He is weak because of the lack of an agent, and his saying: {And they were not worshipping} is not permissible in this because injustice is not attributed to them if the devils are not meant by them, and if they are meant by that, it is also permissible to raise it as previously mentioned."
20,وقال مقاتل: يعني إبليسَ وجنودَه لقوله: {أَن لاَّ تَعْبُدُواْ ٱلشَّيطَانَ} [يس: 60].,"He said, ""Mujahil means Iblis and his soldiers, as He said: {Do not worship the devil} [Yasin: 60]."""
21,{وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللَّهِ} أي من الأصنام والشياطين وإبليس.,"""And they were not worshipping besides Allah"" - that is, idols, demons, and Iblis."
22,{وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللهِ}، في الدنيا، يعني: الأوثان والطواغيث.,"""And what they used to worship besides Allah,"" in this world, meaning: idols and tyrants."
23,وقال مقاتل: يعني إبليس وجنوده، واحتج بقوله: {أَن لاَّ تَعْبُدُواْ ٱلشَّيطَانَ} [يس: 60].,"He said, ""It means Iblis and his soldiers,"" and he argued with the saying: {Do not worship the devil} [Yasin: 60]."
24,{وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللَّهِ} من الأصنام وغيرها زيادة في تحسيرهم وتخجيلهم، وهو عام مخصوص بقوله تعالى: {إِنَّ ٱلَّذِينَ سَبَقَتْ لَهُمْ مّنَّا ٱلْحُسْنَىٰ} الآية، وفيه دليل على أن {ٱلَّذِينَ ظَلَمُواْ} هم المشركون.,"""And what they used to worship besides Allah"" of idols and others, to increase their sorrow and shame, and it is a general statement specified by His saying: ""Indeed, those for whom We have made good in this world"" the verse, and in it is evidence that ""those who wronged"" are the polytheists."
25,{مِن دُونِ ٱللَّهِ} من الأصنامِ ونحوِها زيادةً في تحسيرهم وتخجيلهم.,"""Besides Allah,"" from idols and the like, to increase their grief and shame."
26,{وما كانوا يعبدون من دون الله} زيادة في تحسرهم وتخجيلهم إلا الذين سيقت لهم الحسنى كالملائكة وعيسى وعزير ممن كان معبود الا بأمره ولا برضاه وكان متقيا وقال الحسن الذين يعبدون من دون الشياطين الذين دعوهم إلى عبادة الأصنام.,"""As for those they used to worship besides Allah, it will only increase their regret and humiliation, except for those to whom goodness was sent, like the angels, Jesus, and Uzair, who were not worshipped except by His command and not by their consent, and he was righteous. Al-Hasan said, 'As for those they used to worship besides Allah, they are the devils who called them to worship idols.'"""
27,عشر آيات في الكوفي والمدنيين عدوا قوله {وما كانوا يعبدون} رأس آية.,"""Ten verses in Kufic and Madani scriptures counted 'And they were not worshipping' as the end of a verse."""
28,وفى حشر الآلهة الباطلة مع عابديها، زيادة تحسير وتخجيل لهؤلاء العابدين لأنهم رأوا بأعينهم بطلان وخسران ما كانوا يفعلونه فى الدنيا.,"And in the gathering of false gods with their worshippers, there is an increase in sorrow and humiliation for these worshippers, because they saw with their own eyes the falsity and loss of what they used to do in this world."
29,أو يُراد بأزواجهم أشكالهم ونظائرهم وقرناءهم الذين أضلُّوهم وأغوَوْهم {وَمَا كَانُواْ يَعْبُدُونَ * مِن دُونِ ٱللَّهِ …} [الصافات: 22 - 23] أي: الأصنام التي عبدوها من دون الله، تُحشَر معهم في النار، ليَروْا آلهتهم التي عبدوها وتعلّقوا بها تسبقهم إلى النار، فينقطع أملهم في النجاة وبيان لفساد تفكيرهم، حيث عبدوا أصناماً لا تضرُّ ولا تنفع، وهذا توبيخ لهم لذلك يمتدُّ هذا التوبيخ بعنف في قوله تعالى: {فَٱهْدُوهُمْ إِلَىٰ صِرَاطِ ٱلْجَحِيمِ} [الصافات: 23] وهل القذف في النار هُدىً؟,"Or it is meant by their spouses, their forms, their counterparts, and their companions who misled them and led them astray. ""And what they used to worship besides Allah..."" [As-Saffat: 22-23] That is, the idols they worshipped besides Allah, will be gathered with them in the Fire, to see their gods that they worshipped and clung to, preceding them to the Fire, so their hope of salvation is cut off and to show the corruption of their thinking, as they worshipped idols that do not harm or benefit. This is a rebuke to them, and this rebuke is extended forcefully in His saying: ""So lead them to the path of Hellfire."" [As-Saffat: 23] Is casting into the Fire guidance?"
30,وفيه فوائد: الفائدة الأولى: أنه تعالى قال: {ٱحْشُرُواْ ٱلَّذِينَ ظَلَمُواْ} ثم ذكر من صفات الذين ظلموا كونهم عابدين لغير الله وهذا يدل على أن الظالم المطلق هو الكافر وذلك يدل على أن كل وعيد ورد في حق الظالم فهو مصروف إلى الكفار ومما يؤكد هذا قوله تعالى: {وَٱلْكَـٰفِرُونَ هُمُ ٱلظَّـٰلِمُونَ} [البقرة: 254].,"And in it are benefits: The first benefit: He, the Most High, said: ""{Gather those who did wrong}"" [36:22] Then He mentioned among the attributes of those who did wrong that they worshipped other than Allah. This indicates that the absolute wrongdoer is the disbeliever. And this indicates that every threat that comes regarding the wrongdoer is directed towards the disbelievers. And what confirms this is His saying, the Most High: ""{And the disbelievers are the wrongdoers}"" [2:254]."
31,أما قوله: {وَمَا كَانُواْ يَعْبُدُونَ * مِن دُونِ ٱللَّهِ} ففيه قولان الأول: المراد ما كانوا يعبدون من دون الله من الأوثان والطواغيت، ونظيره قوله: {فَٱتَّقُواْ ٱلنَّارَ ٱلَّتِى وَقُودُهَا ٱلنَّاسُ وَٱلْحِجَارَةُ} [البقرة: 24] قيل المراد بالناس عباد الأوثان والمراد بالحجارة الأصنام التي هي أحجار منحوتة، فإن قيل إن تلك الأحجار جمادات فما الفائدة في حشرها إلى جهنم؟,"As for His saying: {And they were not worshipping besides Allah}, there are two interpretations. The first: what they worshipped besides Allah from idols and tyrants, and similar to it is His saying: {So fear the Fire whose fuel is men and stones} [Al-Baqara: 24]. It was said that the people referred to are the worshippers of idols, and the stones referred to are the idols which are carved stones. If it is said that these stones are inanimate, what is the benefit of their being gathered to Hell?"
32,ثم يلقيها في جهنم لأن ذلك مما يزيد في تخجيل الكفار القول الثاني: أن المراد من قوله: {وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللَّهِ} الشياطين الذين دعوهم إلى عبادة ما عبدوا فلما قبلوا منهم ذلك الدين صاروا كالعابدين لأولئك الشياطين وتأكد هذا بقوله تعالى: {أَلَمْ أَعْهَدْ إِلَيْكُمْ يا بَنِي آدم أَن لاَّ تَعْبُدُواْ الشيطان} [يس: 60] والقول الأول أولى لأن الشياطين عقلاء وكلمة ما لا تليق بالعقلاء، والله أعلم.,"Then He will throw them into Hell because that increases the humiliation of the disbelievers. The second saying: That which is meant by His saying: {وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللَّهِ} are the devils who called them to worship what they worshipped, so when they accepted that religion from them, they became like worshippers of those devils. This is confirmed by His saying, the Exalted: {Did I not enjoin you, O Children of Adam, not to worship the devil} [Yasin: 60]. The first saying is more appropriate because the devils are rational beings and the word ""ما"" does not suit rational beings, and Allah knows best."
33,من دون الله: أي من غير الله من الأوثان والأصنام.,"Without God: That is, without God, from idols and statues."
34,المراد بالذين ظلموا الكفار كما يدلّ عليه قوله بعده: {وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللَّهِ}.,"The meaning of ""those who wronged"" is the disbelievers, as indicated by His subsequent statement: {And they did not worship besides Allah}."
35,وقوله تعالى: {وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللَّهِ} أي احشروا مع الكفار الشركاء التي كانوا يعبدونها من دون الله ليدخل العابدون والمعبودات جميعاً النار كما أوضح ذلك بقوله تعالى: {إِنَّكُمْ وَمَا تَعْبُدُونَ مِن دُونِ ٱللَّهِ حَصَبُ جَهَنَّمَ أَنتُمْ لَهَا وَارِدُونَ لَوْ كَانَ هَـٰؤُلاۤءِ آلِهَةً مَّا وَرَدُوهَا وَكُلٌّ فِيهَا خَالِدُونَ} [الأنبياء: 98ـ99] وقد بيّن تعالى أن الذين عبدوا من دون الله من الأنبياء، والملائكة، والصالحين كعيسى وعزير خارجون عن هذا، وذلك في قوله تعالى: {إِنَّ ٱلَّذِينَ سَبَقَتْ لَهُمْ مِّنَّا ٱلْحُسْنَىٰ أُوْلَـٰئِكَ عَنْهَا مُبْعَدُونَ} [الأنبياء: 101] إلى قوله: {هَـٰذَا يَوْمُكُمُ ٱلَّذِي كُنتُمْ تُوعَدُونَ} [الأنبياء: 103]، وأشار إلى ذلك في قوله تعالى: {وَلَمَّا ضُرِبَ ٱبْنُ مَرْيَمَ مَثَلاً إِذَا قَوْمُكَ مِنْهُ يَصِدُّونَ وَقَالُوۤاْ أَآلِهَتُنَا خَيْرٌ أَمْ هُوَ مَا ضَرَبُوهُ لَكَ إِلاَّ جَدَلاَ بَلْ هُمْ قَوْمٌ خَصِمُونَ إِنْ هُوَ إِلاَّ عَبْدٌ أَنْعَمْنَا عَلَيْهِ} [الزخرف: 57ـ59] الآية.,"And His saying, the Most High: {And what they used to worship besides Allah} [21:98], meaning, gather with the disbelievers the partners they used to worship besides Allah, so that the worshippers and the worshipped will all enter the Fire, as He clarified that in His saying, the Most High: {Indeed, you and what you worship besides Allah are fuel for Hell. You will be entering it. If these had been deities, they would not have entered it, and they will all abide therein eternally} [21:98-99]. And Allah, the Most High, has clarified that those who were worshipped besides Allah from among the prophets, the angels, and the righteous, like Jesus and Uzayr, are excluded from this, as He said, the Most High: {Indeed, those for whom the good deed has preceded from Us - they will be removed from it} [21:101] to His saying: {This is your Day which you were promised} [21:103]. And He referred to that in His saying, the Most High: {And when the son of Mary was made an example, behold, your people laughed at it and said, 'Are our gods better or is he?' They did not make it except as an argument, but they are a contentious people. He is not but a servant upon whom We bestowed favor} [43:57-59]."
