,original_sentence,translation
11,"ومن هنا زعم بعضهم أن أصله لئلا يسمعوا لهم فحذفت اللام ثم \"" أن \"" وأهدر عملها كما في قول القائل: ألا ايهذا الزاجري أحضر الوغى ورد عليه في الكشاف أن حذف اللام في قولك \"" جئتك أن تكرمني \"" وحذف \"" أن \"" في قول الشاعر جائز، فأما اجتماعهما فمنكر من المنكرات.","Some have claimed that the origin of this is so that they do not hear them, so the lam was deleted and then ""an"" and its work was disregarded, as in the saying of the one who said: ""Ala ayhatha al-zajiri ahdir al-wagha."" It was responded to in Al-Kashshaf that deleting the lam in your saying ""I came to you to honor me"" and deleting ""an"" in the poet's saying is permissible, but their combination is one of the most reprehensible things."
12,"قلت: إن القرآن حجة على غيره مع أن قول الشاعر أيضاً لا يصح إلا بتقدير اللام أو \"" من \"" مع \"" أن \"".","I said: The Quran is an argument against others, although the poet's statement is also only valid with the assumption of ""the"" or ""from"" with ""that""."
13,وقيل: الاستثناء منقطع خبره {فأتبعه} أي أتبعه ورمى في أثره {شهاب ثاقب} مضيء أو ماض فإذا قذفوا احترقوا.,"It is said: The exception is disconnected, its news is {So he followed him} that is, he followed him and threw after him {a piercing meteor} a bright or passing one. So when they are thrown, they are burned."
14,وقيل: لا يقتلون بالشهب بل يحس بذلك فلا يرجع ولهذا لا يمتنع غيره من ذلك.,"It is said: They are not killed by the stars, but they feel that and do not return, and that is why others do not refrain from that."
15,وثانيهما أن هذا مما يقوله المؤمن تحدثاً بنعمة الله سبحانه واغتباطاً بحاله، فإن الذي يتكامل خيره وسعادته إذا عظم تعجبه بها قد يقول.,"The second is that this is something a believer says, recounting the blessings of God Almighty and rejoicing in his state, for the one whose goodness and happiness are complete, if he is greatly amazed by them, may say."
16,وايضاً إنه قال ذلك بمسمع من قرينه ليكون توبيخاً له وليحكيه الله فيكون لنا لطفاً وزجراً.,"And also, he said that in the hearing of his companion, so that it would be a rebuke to him, and so that God would relate it, and it would be for us a kindness and a deterrent."
17,والإهراع الإسراع الشديد كأنهم يساقون سوقاً ولو لم يوجد في ذم التقليد إلا هذه الآية لكفى.,"And hastening, with great haste, as if they were being driven. And if there were nothing in the blame of imitation except this verse, it would be sufficient."
18,ثم بين أن سبب هذه التشريفات هو كونه محسناً وهذا جزاء كل محسن.,"Then he explained that the reason for these honors is that he is a benefactor, and this is the reward for every benefactor."
19,قال: أولم تسمعوا إلى ما قال أُمية بن أبي الصلت: حتى تجر وتجلد؟,"He said: ""Have you not heard what Ummayya ibn Abi Salt said: 'Until you are dragged and flogged?'"""
20,قال: عضضت بهن أبيك، إنما اضطره الروي إلى الجلد.,"He said: ""I bit your father's back, only necessity drove him to the skin."""
21,{لاَّ يَسَّمَّعُونَ إِلَىٰ ٱلْمَلإِ ٱلأَعْلَىٰ} كأنه قال: فلا يسمعون.,They do not listen to the High Assembly.
22,قوله: (ويقال عنهم) أي في شأنهم على سبيل التوبيخ.,"His saying: ""(And it is said about them)"" means, ""in their regard, as a rebuke."""
23,وأما استعارتها لجهة التمويه والإغواء، فكأنهم شبهوا أقوال المغوين بالسوانح التي هي عندهم محمودة، كأن التمويه في إغوائهم أظهر ما يحمدونه.,"As for borrowing it for the purpose of deception and seduction, it is as if they likened the words of the seducers to the auspicious omens that are praised by them, as if the deception in their seduction is the most praiseworthy thing to them."
24,ولو حكى الوعيد كما هو لقال: إنكم لذائقون، ولكنه عدل به إلى لفظ المتكلم، لأنهم متكلمون بذلك عن أنفسهم، ونحوه قول القائل: لقد زعمت هوازن قل مالي ولو حكى قولها لقال: قل مالك، ومنه قول المحلف للحالف: لأخرجن، ولنخرجن الهمزة لحكاية لفظ الحالف، والتاء لإقبال المحلف على الحلف.,"If the threat were narrated as it is, it would say: ""Indeed, you will taste,"" but it was changed to the speaker's word, because they are speaking about themselves. Similarly, one might say: ""Hawazin claimed, 'My wealth is little,'"" and if narrating their speech, it would say: ""My wealth is little."" Likewise, the one who swears says to the one being sworn: ""I will surely go out,"" and ""We will surely go out,"" using the hamza to imitate the swearer's word, and the ta' to indicate the one who is making the oath."
25,وقرأ الجمهور: {لذائقو العذاب}، بحذف النون للإضافة؛ وأبو السمال، وأبان، عن ثعلبة، عن عاصم: بحذفها لالتقاء لام التعريف ونصب العذاب.,"And the majority read: {Ladhaqū al-‘adhāb}, by omitting the nun for the addition; and Abu al-Samāl, and Abān, from Thalaba, from Asim: by omitting it due to the meeting of the definite article and the accusative case of the punishment."
26,كما خذف بعضهم التنوين لذلك في قراءة من قرأ أحد الله، ونقل ابن عطية عن أبي السمال أنه قرأ: لذائق منوناً، العذاب بالنصب، ويخرج على أن التقدير جمع، وإلأ لم يتطابق المفرد وضمير الجمع في {إنكم}، وقول الشاعر: فألفيته غير مستعتب ولا ذاكر الله إلا قليلاً وقرىء: لذائقون بالنون، العذاب بالنصب، وما ترون إلا جزاء مثل عملكم، إذ هو ثمرة عملكم.,"As some of them omitted the nunation for that in the reading of whoever read ""Ahad Allah,"" and Ibn Attiyah quoted Abu al-Samal as saying: ""Ladhaq minunna,"" the punishment in the accusative, and it is based on the assumption that it is a plural, otherwise the singular and the plural pronoun in ""Innakum"" would not match, and the poet's saying: ""So I found him not appeased, nor remembering Allah except a little,"" and it was read: ""Ladhaqoon"" with the nun, the punishment in the accusative, and you do not see except a reward like your work, as it is the fruit of your work."
27,ومن الدليل على أن الكلام مسوق لإِفادة الاستبعاد تكرارهم الاستفهام الإِنكاري بالنسبة إلى آبائهم الأولين فإن استبعاد الوهم لبعثهم وقد انمحت رسومهم ولم يبق منهم إلا أحاديث أشد وأقوى من استبعاده بعثهم أنفسهم.,"And from the evidence that the speech is directed at excluding the idea of resurrection is their repetition of the rhetorical question regarding their forefathers, for the exclusion of the notion of their resurrection, when their traces have vanished and only stories remain, is stronger and more intense than the exclusion of their own resurrection."
28,ولو كان إنكارهم البعث مبنياً على أنهم ينعدمون بالموت فتستحيل إعادتهم كان الحكم فيهم وفي آبائهم على نهج واحد ولم يحتج إلى تجديد استفهام بالنسبة إلى آبائهم.,"If their denial of the resurrection was based on the fact that they cease to exist with death, making it impossible to return them, then the judgment regarding them and their fathers would be the same, and there would be no need to renew the question regarding their fathers."
29,كذا يعطي السياق.,Thus gives the context.
30,قال في مجمع البيان ويريدون به التحقيق لا الشك وإنما قالوا هذا القول لأن لهم في ذلك سروراً مجدداً وفرحاً مضاعفاً وإن كان قد عرفوا أنهم سيخلدون في الجنة وهذا كما أن الرجل يعطى المال الكثير فيقول مستعجباً كل هذا المال لي؟,"He said in Majma' al-Bayan, ""They want to confirm it, not doubt it. They say this because they have renewed joy and doubled happiness, even though they already know they will be immortal in Paradise. This is like when a man is given a lot of money and says in amazement, 'All this money is for me?'"""
31,"قرأ الجمهور {لذائقوا} بحذف النون، وخفض العذاب، وقرأ أبان بن ثعلب عن عاصم، وأبو السماك بحذفها، ونصب العذاب، وأنشد سيبويه في مثل هذه القراءة بالحذف للنون، والنصب للعذاب قول الشاعر فألفيته غير مستعتب ولا ذاكر الله إلا قليلاً وأجاز سيبويه أيضاً \"" والمقيمي الصلاة \"" بنصب الصلاة على هذا التوجيه.","The public read {Ladha'iqū} with the deletion of the nun and the lowering of the punishment. Aban ibn Tha'lab read it from Asim, and Abu al-Samak read it with the deletion of the nun and the raising of the punishment. Sibawayh recited in a similar reading with the deletion of the nun and the raising of the punishment, saying the poet's words: ""And I found him neither appeased nor remembering God except a little."" Sibawayh also allowed ""and the performers of the prayer"" with the raising of the prayer on this direction."
32,وقد قرىء بإثبات النون، ونصب العذاب على الأصل.,"And it has been read with the proof of the nun, and the setting up of the punishment on the original."
33,قال أبو حيان: وكثيراً ما تضمَّن جملة الشرط قبل فاء إذا ساغ تقديره ولا ضرورة تدعو إلى ذلك ولا يحذف الشرط ويبقى جوابه إلا إذا انجزم الفعل في الذي يطلق عليه أنه جواب للأمر والنهي وما ذكر معهما، أمَّا ابتداءً فلا يجوز حذفه.,"Abu Hayyan said: ""Often, the conditional sentence includes a conjunction before 'fa' if it is permissible to estimate it, and there is no necessity to do so. The condition is not deleted and its response remains unless the action is omitted in what is called the response to a command, prohibition, and what is mentioned with them. As for initially, it is not permissible to delete it."""
34,"قال أبو البقاء: وهو في المعنى أقوى، وإنما قال في المعنى لأنه في الصناعة ضعيف لأنه أمكن العطف لا يُعْدَلُ عنه، وقرأ عِيسَى بْنُ سُلَيْمَانَ الحِجَازيّ بالرفع عطفاً على ضمير \"" ظَلموا \"".","Abu al-Baqa' said: ""It is stronger in meaning. He said 'in meaning' because it is weak in craftsmanship, as it is possible to use conjunction, and it should not be avoided. Isa ibn Sulayman al-Hijazi read it with the nominative case, making it an apposition to the pronoun 'they wronged.'"""
35,"وقيل: بل هي على حذف حَرْفِ الجرِّ وأن الناصبة فلما حذفت \"" أن \"" ارتفع الفعل.","It was said: Rather, it is with the omission of the preposition, and that the accusative ""an"" was omitted, so the verb was raised."
36,ويجوز أن يكون في موضع رفع على أنه خبر إنّ، وكان ملغاة.,"It is permissible that it is in the position of a nominative case as it is the predicate of 'inna', and 'kana' is nullified."
37,والضمير في {لاَ يَسَّمَّعُونَ} لكل شيطان لأنه في معنى الشياطين، {يَسَّمَّعون} كوفي غير أبي بكر، وأصله «يتسمعون» والتسمع تطلب السماع يقال: تسمع فسمع أو فلم يسمع.,"The pronoun in {لاَ يَسَّمَّعُونَ} refers to every devil because it means devils. {يَسَّمَّعون} is Kufic except for Abu Bakr, and its origin is «يتسمعون» and listening is seeking to hear, it is said: he listened and heard or did not hear."
38,وينبغي أن يكون كلاماً منقطعاً مبتدأ اقتصاصاً لما عليه حال المسترقة للسمع وأنهم لا يقدرون أن يسمعوا إلى كلام الملائكة أو يتسمعوا.,"It should be a disconnected speech, beginning with the recounting of the condition of the eavesdropper, and that they cannot hear the speech of the angels or listen."
39,"وقيل: أصله لئلا يسمعوا فحذفت اللام كما حذفت في «جئتك أن تكرمني» فبقي أن لا يسمعوا فحذفت أن وأهدر عملها كما في قوله: 
                    ألا أيهذا الزاجري أحضر الوغى وفيه تعسف يجب صون القرآن عن مثله، فإن كل واحد من الحذفين غير مردود على انفراده ولكن اجتماعهما منكر.","It was said: Its origin is ""so that they do not hear,"" but the lam was deleted, as it was deleted in ""I came to you to honor me."" So it remained ""that they do not hear,"" and then ""an"" was deleted and its effect was disregarded, as in his saying:
                    ""O you who forbid me, come to the battle,"" and in it there is a harshness that the Qur'an must be protected from, for each of the two deletions is not rejected individually, but their combination is reprehensible."
40,قال: تصدقت به لله!,"He said: ""I have given it as charity for God!"""
41,8 - مراعاة الفواصل وهو من المحسنات البديعية مثل {شِهَابٌ ثَاقِبٌ، عَذابٌ وَاصِبٌ، طِينٍ لاَّزِبٍ} إِلى آخره.,"8 - Considering the pauses, which is one of the rhetorical embellishments, such as {a piercing meteor, a constant torment, a sticky clay}, and so on."
42,والعياذ بالله.,I seek refuge in Allah.
43,{مَّارِدٍ} إسم فاعل وفي النساء مريداً للمبالغة وموافقة الفواصل هناك.,"""Rebellious"" is an active participle, and in the chapter of women, it is used for exaggeration and to match the rhyme."
44,{لاَّ يَسَّمَّعُونَ إِلَىٰ ٱلْمَلإِ ٱلأَعْلَىٰ} كلام منقطع اقتصاصاً لما عليه حال المسترقة للسمع وأنهم لا يقدرون أن يتسمعوا أو يسمعون وهم مقذوفون بالشهب مبعدون عن ذلك إلا من أمهل حتى خطف الخطفة واسترق استراقة فعندها تعاجله الملائكة بالشهاب الثاقب وقرىء: لا يسمعون مضارع سمع وتعدى بإِلى ضمن معنى لا ينتهون بالسمع إلى الملأ وقرىء: يسمعون مضارع تسمع أرادوا إدغام التاء في السين وسكنوا التاء وأبدلوها سيناً كما أبدلوها في الناس فقالوا النات واجتلبوا همزة الوصل لأنه لا يمكن الإِدغام إلا بسكون التاء فصار إسمع وصار المضارع يسمع بإِدغام التاء في السين.,They do not listen to the High Assembly.
45,أما قوله معطوف على محل ان واسمها فمذهب سيبويه خلافه لأن قولك أن زيداً قائم وعمرو مرفوع على الابتداء وخبره محذوف وأما قوله أو على الضمير في مبعوثون الخ فلا يجوز عطفه على الضمير لأن همزة الاستفهام لا تدخل إلا على الجمل لا على المفرد لأنه إذا عطف على المفرد كان الفعل عاملاً في المفرد بوساطة حرف العطف وهمزة الاستفهام لا يعمل ما قبلها فيما بعدها وقوله أو آباؤنا مبتدأ خبره محذوف تقديره مبعوثون ويدل عليه ما قبله فإِذا قلت أقام زيد أو عمر وفعمر ومبتدأ محذوف الخبر واستفهامهم تضمن إنكاراً واستبعاداً فأمر الله نبيه صلى الله عليه وسلم أن يجيبهم بنعم.,"As for his saying, it is connected to the position of ""an"" and its subject, this is contrary to the opinion of Sibawayh, because your saying ""that Zaid is standing"" and ""Amr"" is in the nominative case as a beginning and its predicate is omitted. As for his saying ""or"" on the pronoun in ""we are raised,"" it is not permissible to connect it to the pronoun because the interrogative hamza does not enter except on sentences, not on a single word, because if it is connected to a single word, the verb acts on the single word through the conjunction, and the interrogative hamza does not cause what comes before it to act on what comes after it. And his saying ""or our fathers"" is a beginning, its predicate is omitted, its meaning is ""raised,"" and what comes before it indicates this. So, if you say, ""Did Zaid or Amr stand?"" and ""Amr"" is a beginning with an omitted predicate, and their question includes denial and disbelief, so Allah commanded His Prophet, may the prayers and peace of Allah be upon him, to answer them with ""Yes."""
46,والله أعلم.,God knows best.
47,وجائز أن يكون الشيء سفهاً باطلاً في نفسه ويكون حكمة ودليلاً لغيره - والله أعلم - على ما قال بعض الناس: إن الكذب نفسه يجوز أن يكون دليل الصدق، وكلام السفه والباطل دليل الصدق والحكمة، والله أعلم.,"It is possible that something may be foolish and false in itself, but it may be wisdom and a sign for others - and God knows best - as some people have said: ""Lying itself may be a sign of truth, and foolish and false speech may be a sign of truth and wisdom,"" and God knows best."
48,والله أعلم.,God knows best.
49,والله أعلم.,God knows best.
50,وبالحق أي باليقين الذي لا ريب فيه وقولهم: فلا تكن من القانطين نهيٌ والنهي عن الشىء لا يدل على التلبس بالمنهي عنه ولا بمقاربته وقوله: {وَمَن يَقْنَطُ} رد عليهم وإن المحاورة في البشارة لا تدل على القنوط بل ذلك على سبيل الاستبعاد لبما جرت به العادة وفي ذلك إشارة إلى أن هبة الولد على الكبر من رحمة الله إذ يشد عضد والده ويؤازره حالة كونه ولا يستقل ويرث منه علمه ودينه.,"And with certainty, that is, with the certainty that leaves no doubt, and their saying: ""So do not be of the despairing"" is a prohibition, and prohibition from something does not indicate being involved in the prohibited thing or approaching it. And His saying: ""And whoever despairs"" is a response to them, and the conversation in the good news does not indicate despair, but rather it is in the way of exclusion due to what is customary, and in that there is an indication that the gift of a child in old age is from the mercy of God, as it strengthens the arm of his father and supports him in his state, and does not become independent, and inherits from him his knowledge and religion."
51,لا نظر في ذلك لأنها جمع مثنى بضم الميم مفعل من أثنى رباعياً أي مقر ثناء على الله أي فيها ثناء على الله.,"There is no consideration for that because it is a dual form with the mim letter in the dammah case, derived from the quadriliteral verb athna, meaning a place of praise for God, that is, it contains praise for God."
