,original_sentence,translation
10,وفيها ذكر تخاصم أهل النار يوم القيامة، وذكر محادثة بين أهل الجنة وأُخرى بين بعضهم وبعض أهل النار.,"""And in it is mentioned the disputing of the people of the Fire on the Day of Resurrection, and a conversation between the people of Paradise and another between some of them and some of the people of the Fire."""
11,قوله تعالى {أذلك خير نزلاً أم شجرة الزقوم} إلى قوله {يهرعون} مقايسة بين ما هيأه الله نزلاً لأهل الجنة مما وصفه من الرزق الكريم وبين ما أعده نزلاً لأهل النار من شجرة الزقوم التي طلعها كأنه رؤوس الشياطين وشراب من حميم.,"His saying, the Exalted, {Is that better as a provision or the tree of Zaqqum?} to His saying {they hasten} is a comparison between what Allah has prepared as a provision for the people of Paradise, of which He has described the generous sustenance, and what He has prepared as a provision for the people of the Fire, of the tree of Zaqqum, whose fruit is like the heads of the devils and a drink of boiling water."
12,فقوله {أذلك خير نزلاً أم شجرة الزقوم} الإِشارة بذلك إلى الرزق الكريم المذكورة سابقاً المعد لورود أهل الجنة والنزل بضمتين ما يهيؤ لورود الضيف فيقدم إليه إذا ورد من الفواكه ونحوها.,"His saying, ""Is that better as a provision or the tree of Zaqqum?"" The reference to that is the noble provision mentioned previously, prepared for the arrival of the people of Paradise. And ""nuzul"" (with two dammas) is what is prepared for the arrival of a guest, so it is presented to him when he arrives, such as fruits and the like."
13,والزقوم - على ما قيل - اسم شجرة صغيرة الورق مرة كريهة الرائحة ذات لبن إذا أصاب جسد إنسان تورم تكون في تهامة والبلاد المجدبة المجاورة للصحراء سميت به الشجرة الموصوفة بما في الآية من الأوصاف، وقيل إن قريشاً ما كانت تعرفه وسيأتي ذلك في البحث الروائي.,"The Zaqqum - as it is said - is the name of a small-leaved, bitter, foul-smelling tree with milk that, if it touches a human body, causes swelling. It is found in Tihama and the barren lands adjacent to the desert. The tree described in the verse is named after it. It is also said that the Quraysh did not know it, and this will be discussed in the narrative research."
14,ولفظة خير في الآية بمعنى الوصف دون التفضيل إذ لا خيرية في الزقوم أصلاً فهو كقوله {ما عند الله خير من اللهو} الجمعة 11 والآية على ما يعطيه السياق من كلامه تعالى.,"The word ""good"" in the verse means description, not preference, as there is no goodness in the Zaqqum (a bitter fruit mentioned in the Quran) in the first place. It is like His saying, ""What is with Allah is better than amusement"" (Al-Jumu'ah 11), and the verse, according to what the context gives from His speech, may Allah be exalted."
15,وقوله {إنا جعلناها فتنة للظالمين} الضمير لشجرة الزقوم، والفتنة المحنة والعذاب.,"""His saying, 'We have made it a trial for the wrongdoers,' the pronoun refers to the tree of Zaqqum, and the trial is the tribulation and punishment."""
16,وقوله {إنها شجرة تخرج في أصل الجحيم} وصف لشجرة الزقوم، وأصل الجحيم قعرها، ولا عجب في نبات شجرة في النار وبقائها فيها فحياة الإِنسان وبقاؤها خالداً فيها أعجب والله يفعل ما يشاء.,"""His saying, 'It is a tree that grows in the root of Hellfire,' is a description of the tree of Zaqqum. The root of Hellfire is its bottom. There is no wonder in a tree growing in the fire and remaining in it, for the life of man and his eternal remaining in it are more wondrous. And Allah does what He wills."""
17,وقوله {ثم إن لهم عليها لشوباً من حميم} الشوب المزيج والخليط، والحميم الماء الحار البالغ في حرارته، والمعنى ثم إن لأولئك الظالمين - زيادة عليها - لخليطاً مزيجاً من ماء حار بالغ الحرارة يشربونه فيختلط به ما ملأوا منه البطون من الزقوم.,"""Then, they will have a mixture of boiling water to drink, which will mix with the Zaqqum that fills their bellies."""
18,وفيه في قوله تعالى {أفما نحن بميتين} الخ بإسناده عن أبيه عن علي بن مهزيار والحسن بن محبوب عن النضر بن سويد عن درست عن أبي بصير عن أبي جعفر عليه السلام قال إذا دخل أهل الجنة الجنة وأهل النار النار جيء بالموت ويذبح كالكبش بين الجنة والنار ثم يقال خلود فلا موت أبداً فيقول أهل الجنة {أفما نحن بميتين إلا موتتنا الأولى وما نحن بمعذبين إن هذا لهو الفوز العظيم لمثل هذا فليعمل العاملون}.,"""In it, in His saying, the Exalted: {Are we not to die except our first death, and are we not to be punished?} etc., with his chain of narration from his father from Ali ibn Mehzyar and Al-Hassan ibn Mahbub from Al-Nadr ibn Suwaid from Durust from Abu Basir from Abu Ja'far, peace be upon him, he said: When the people of Paradise enter Paradise and the people of Hell enter Hell, death is brought and slaughtered like a ram between Paradise and Hell. Then it is said, 'Eternity, no death ever.' The people of Paradise say: {Are we not to die except our first death, and are we not to be punished? Indeed, this is the great attainment. For such a thing, let the workers work.}"""
19,وفي المجمع في قوله تعالى {شجرة الزقوم} روي أن قريشاً لما سمعت هذه الآية قالت ما نعرف هذه الشجرة قال ابن الزبعري الزقوم بكلام البربر التمر والزبد وفي رواية بلغة اليمن فقال أبو جهل لجاريته يا جارية زقمينا فأتته الجارية بتمر وزبد فقال لأصحابه تزقموا بهذا الذي يخوفكم به محمد فيزعم أن النار تنبت الشجر والنار تحرق الشجر فأنزل الله سبحانه {إنا جعلناها فتنة للظالمين}.,"""And in the gathering, regarding His saying, the Exalted, 'The tree of Zaqqum,' it was narrated that when Quraysh heard this verse, they said, 'We do not know this tree.' Ibn al-Zubayri said, 'Zaqqum in the language of the Berbers means dates and butter.' And in another narration, in the language of Yemen. So Abu Jahl said to his slave girl, 'O girl, bring us Zaqqum.' The girl brought him dates and butter. He said to his companions, 'Eat of this which Muhammad threatens you with, claiming that the Fire produces trees, and the Fire burns trees.' So Allah, the Exalted, revealed, 'Indeed, We have made it a trial for the wrongdoers.'"""
